,fecha,rol,sexo,edad,id,n_victimas,hora,t_calle,calle,direccion,comuna,longitud,latitud,participantes,victima,acusado
108,2016-10-25,CONDUCTOR,MASCULINO,49,2016-0136,1,00:00:00,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,AU BUENOS AIRES - LA PLATA KM. 4,4,-57.96732444513633,-34.877588722900306,MOTO-CARGAS,MOTO,CARGAS
109,2016-10-25,CONDUCTOR,MASCULINO,30,2016-0137,1,00:39:00,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y LADINES,11,-58.51537091,-34.59035925,MOTO-MOTO,MOTO,MOTO
110,2016-10-27,CICLISTA,FEMENINO,33,2016-0138,1,20:30:00,AVENIDA,CABILDO AV.,CABILDO AV. y BLANCO ENCALADA,13,-58.45909670,-34.55922742,BICICLETA-CARGAS,BICICLETA,CARGAS
111,2016-10-28,PASAJERO_ACOMPAÑANTE,FEMENINO,35,2016-0139,1,23:00:00,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y DORREGO AV.",14,-58.42008769,-34.56539579,MOTO-MOTO,MOTO,MOTO
112,2016-10-31,PASAJERO_ACOMPAÑANTE,MASCULINO,20,2016-0140,1,02:58:00,AVENIDA,JURAMENTO AV.,JURAMENTO AV. y VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS
113,2016-11-05,CONDUCTOR,MASCULINO,46,2016-0142,1,23:30:00,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-PASAJEROS,MOTO,PASAJEROS
114,2016-11-06,CONDUCTOR,MASCULINO,35,2016-0143,1,04:41:00,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,MOTO-SD,MOTO,OBJETO FIJO
115,2016-11-07,PEATON,MASCULINO,83,2016-0144,1,12:10:00,AVENIDA,"BROWN, ALTE. AV.","BROWN, ALTE. AV. 984",4,-58.35975012,-34.63343907,PEATON-PASAJEROS,PEATON,PASAJEROS
116,2016-11-07,CONDUCTOR,MASCULINO,39,2016-0145,1,20:56:00,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y LA PAMPA,13,-58.44523595,-34.55953855,MOTO-AUTO,MOTO,AUTO
117,2016-11-09,PEATON,FEMENINO,29,2016-0146,1,20:00:00,AVENIDA,PICHINCHA AV.,PICHINCHA AV. y BRASIL,4,-58.39626094,-34.63036565,PEATON-PASAJEROS,PEATON,PASAJEROS
118,2016-11-16,PASAJERO_ACOMPAÑANTE,MASCULINO,55,2016-0147,1,21:15:00,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOVIL-PASAJEROS,MOVIL,PASAJEROS
119,2016-11-16,CONDUCTOR,MASCULINO,80,2016-0148,1,22:20:00,AVENIDA,GARMENDIA AV.,GARMENDIA AV. 4895,15,-58.46536113,-34.59484504,MOTO-MOTO,MOTO,MOTO
120,2016-11-18,PASAJERO_ACOMPAÑANTE,MASCULINO,41,2016-0150,1,18:20:00,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y TABORDA, DIOGENES",4,-58.40879146,-34.65273216,CARGAS-CARGAS,CARGAS,CARGAS
121,2016-11-18,PEATON,MASCULINO,51,2016-0151,1,20:35:00,CALLE,"PAZ, GRAL. AV.",AU PERITO MORENO y AU 25 DE MAYO,7,,,PEATON-SD,PEATON,PASAJEROS
122,2016-11-23,CONDUCTOR,MASCULINO,42,2016-0152,1,21:10:00,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y ZUVIRIA",7,-58.46451841,-34.64991946,MOTO-AUTO,MOTO,AUTO
123,2016-11-25,PEATON,FEMENINO,83,2016-0153,1,15:42:00,AVENIDA,ARAOZ,ARAOZ y CORDOBA AV.,15,-58.42917090,-34.59485488,PEATON-MOTO,PEATON,MOTO
124,2016-11-26,CONDUCTOR,MASCULINO,38,2016-0154,1,14:14:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 15200",8,-58.49007772,-34.68251141,MOTO-MOTO,MOTO,MOTO
125,2016-11-26,PEATON,FEMENINO,29,2016-0155,1,16:50:00,CALLE,MADERO,MADERO 900,10,-58.52756365,-34.62772274,PEATON-AUTO,PEATON,AUTO
126,2016-11-26,CONDUCTOR,MASCULINO,23,2016-0156,1,19:40:00,AVENIDA,INDEPENDENCIA AV.,INDEPENDENCIA AV. y DEAN FUNES,3,-58.40638983,-34.61943202,MOTO-PASAJEROS,MOTO,PASAJEROS
127,2016-12-03,CONDUCTOR,MASCULINO,23,2016-0157,1,06:40:00,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. 5645",11,-58.47576807,-34.61740997,MOTO-MOTO,MOTO,MOTO
128,2016-12-04,CONDUCTOR,MASCULINO,23,2016-0159,1,07:21:00,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,8,-58.44451316,-34.68475866,AUTO-SD,AUTO,OBJETO FIJO
129,2016-12-06,CONDUCTOR,MASCULINO,29,2016-0160,1,05:30:00,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO (ALTURA VELEZ SARSFIELD),9,-58.51927194,-34.63635787,CARGAS-OBJETO FIJO,CARGAS,OBJETO FIJO
130,2016-12-06,PEATON,MASCULINO,50,2016-0161,1,07:22:00,AVENIDA,SANTA FE AV.,SANTA FE AV. y GODOY CRUZ,14,-58.42525456,-34.57866344,PEATON-PASAJEROS,PEATON,PASAJEROS
131,2016-12-07,PEATON,MASCULINO,38,2016-0162,1,05:00:00,AVENIDA,"LACROZE, FEDERICO AV.","LACROZE, FEDERICO AV. y FOREST AV.",15,-58.45396573,-34.58518167,PEATON-AUTO,PEATON,AUTO
132,2016-12-10,CONDUCTOR,MASCULINO,23,2016-0163,1,07:30:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y MOSCONI GENERAL AV.",11,-58.52340614,-34.59798754,MOTO-AUTO,MOTO,AUTO
133,2016-12-11,CONDUCTOR,MASCULINO,29,2016-0164,1,06:16:00,AVENIDA,LA PLATA AV.,"LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,AUTO-AUTO,AUTO,AUTO
134,2016-12-12,CICLISTA,MASCULINO,37,2016-0165,1,08:25:00,AVENIDA,"GARCIA, MARTIN AV.","GARCIA, MARTIN AV. 300",4,-58.36926144,-34.62841919,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
135,2016-12-13,CONDUCTOR,MASCULINO,43,2016-0168,1,10:40:00,AVENIDA,LA PLATA AV.,"LA PLATA AV. y POMAR, GREGORIO TTE. CNEL.",4,-58.42323628,-34.64119105,MOTO-AUTO,MOTO,AUTO
136,2016-12-15,CONDUCTOR,MASCULINO,24,2016-0169,1,15:30:00,AVENIDA,NU?EZ,"NUÃ‘EZ y BALBIN, RICARDO, DR. AV.",12,-58.47935434,-34.55676497,MOTO-PASAJEROS,MOTO,PASAJEROS
137,2016-12-19,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2016-0170,1,17:10:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. 4500",12,-58.50598256,-34.56379980,MOTO-AUTO,MOTO,AUTO
138,2016-12-25,CONDUCTOR,FEMENINO,57,2016-0171,1,19:00:00,AUTOPISTA,"HUERGO, ING. AV.","HUERGO, ING. AV. y AU 25 DE MAYO",1,-58.36607137,-34.62150748,MOTO-MOTO,MOTO,MOTO
139,2016-12-26,CONDUCTOR,MASCULINO,38,2016-0172,1,08:00:00,AVENIDA,"GARAY, JUAN DE AV.","GARAY, JUAN DE AV. y CASTRO",5,-58.41918902,-34.63174259,MOTO-CARGAS,MOTO,CARGAS
140,2016-12-26,CONDUCTOR,MASCULINO,35,2016-0173,1,19:52:00,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y SAN PEDRITO AV.,7,-58.46749188,-34.63551751,MOTO-CARGAS,MOTO,CARGAS
141,2016-12-27,PEATON,FEMENINO,31,2016-0174,1,00:00:00,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO,7,-58.41361068046544,-34.62718277362742,SD-SD,AUTO,PASAJEROS
142,2016-12-27,PEATON,FEMENINO,30,2016-0175,1,08:15:00,CALLE,"FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL. y MEMBRILLAR",7,-58.46064174,-34.62960517,PEATON-BICICLETA,PEATON,BICICLETA
143,2016-12-28,CONDUCTOR,MASCULINO,28,2016-0176,1,01:41:00,AVENIDA,BELGRANO AV.,BELGRANO AV. y PASEO COLON AV.,1,-58.36956186,-34.61232875,MOTO-PASAJEROS,MOTO,PASAJEROS
144,2016-12-29,PEATON,FEMENINO,27,2016-0177,1,04:00:00,CALLE,ARENALES,ARENALES 3319,14,-58.40966671,-34.58788235,PEATON-AUTO,PEATON,AUTO
145,2016-12-30,PEATON,FEMENINO,7,2016-0178,1,16:18:00,CALLE,REPUBLICA BOLIVARIANA DE VENEZUELA,REPUBLICA BOLIVARIANA DE VENEZUELA y SAAVEDRA,3,-58.40288226,-34.61544091,MULTIPLE,PEATON,MULTIPLE
146,2017-01-02,CONDUCTOR,MASCULINO,18,2017-0001,1,01:00:00,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y ACHUPALLAS",11,-58.46594230,-34.61028571,MOTO-CARGAS,MOTO,CARGAS
147,2017-01-05,PASAJERO_ACOMPAÑANTE,MASCULINO,33,2017-0003,1,03:10:00,AVENIDA,OLAVARRIA,OLAVARRIA y VELEZ SARSFIELD AV.,4,-58.38957669,-34.64410277,CARGAS-CARGAS,CARGAS,CARGAS
148,2017-01-11,PEATON,MASCULINO,48,2017-0007,1,17:00:00,CALLE,LIMA,LIMA y MEXICO,1,-58.38161660,-34.61529543,MULTIPLE,PEATON,MULTIPLE
149,2017-01-16,CONDUCTOR,MASCULINO,29,2017-0008,1,00:40:00,CALLE,"CABRERA, JOSE A.","CABRERA, JOSE A. y BONPLAND",14,-58.43917004,-34.58494351,MOTO-PASAJEROS,MOTO,PASAJEROS
150,2017-01-16,CONDUCTOR,MASCULINO,36,2017-0009,1,13:56:00,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO-CARGAS,MOTO,CARGAS
151,2017-01-16,CONDUCTOR,MASCULINO,23,2017-0010,1,16:30:00,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO-AUTO,MOTO,AUTO
152,2017-01-22,PASAJERO_ACOMPAÑANTE,FEMENINO,29,2017-0011,1,02:30:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
153,2017-01-24,CONDUCTOR,MASCULINO,30,2017-0012,1,14:00:00,CALLE,TRAFUL,"TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO-CARGAS,MOTO,CARGAS
154,2017-01-27,PEATON,MASCULINO,4,2017-0013,1,07:00:00,AVENIDA,"IRIARTE, GRAL. AV.","IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON-CARGAS,PEATON,CARGAS
155,2017-01-28,PASAJERO_ACOMPAÑANTE,FEMENINO,22,2017-0014,1,08:27:34,AVENIDA,DONADO,DONADO y ARIAS,12,-58.49185972,-34.55046754,MULTIPLE,MOTO,MULTIPLE
156,2017-02-02,PEATON,MASCULINO,82,2017-0015,1,15:18:03,AVENIDA,CORDOBA AV.,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON-AUTO,PEATON,AUTO
157,2017-02-03,CONDUCTOR,MASCULINO,27,2017-0016,1,05:12:21,AUTOPISTA,AUTOPISTA 25 DE MAYO,AU 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO-CARGAS,MOTO,CARGAS
158,2017-02-06,CONDUCTOR,MASCULINO,32,2017-0017,1,08:00:00,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO-AUTO,MOTO,AUTO
159,2017-02-09,CONDUCTOR,MASCULINO,30,2017-0018,1,07:00:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO-AUTO,MOTO,AUTO
160,2017-02-18,CONDUCTOR,MASCULINO,43,2017-0021,1,05:30:00,CALLE,SARMIENTO,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO-PASAJEROS,MOTO,PASAJEROS
161,2017-02-23,PEATON,MASCULINO,39,2017-0024,1,20:50:00,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. 7121,7,-58.46589308,-34.62955795,PEATON-PASAJEROS,PEATON,PASAJEROS
162,2017-02-24,CONDUCTOR,MASCULINO,23,2017-0025,1,17:05:00,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y RIVERA INDARTE AV.",7,-58.43614426,-34.65424640,MOTO-SD,MOTO,MULTIPLE
163,2017-02-26,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2017-0026,2,05:15:00,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y FOURNIER",4,-58.41842777,-34.64979057,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
164,2017-02-26,CONDUCTOR,MASCULINO,19,2017-0026,2,05:15:00,AVENIDA,"MORENO, PERITO AV.","MORENO, PERITO AV. y FOURNIER",4,-58.41842777,-34.64979057,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
165,2017-02-26,PEATON,MASCULINO,23,2017-0027,1,21:57:00,AVENIDA,CASEROS AV.,CASEROS AV. 1429,1,-58.38332245,-34.63193250,PEATON-AUTO,PEATON,AUTO
166,2017-02-28,PEATON,MASCULINO,87,2017-0028,1,09:20:00,AVENIDA,GAONA AV.,GAONA AV. y FRAGATA PRES. SARMIENTO,6,-58.45475488,-34.61196327,PEATON-AUTO,PEATON,AUTO
167,2017-03-07,CONDUCTOR,MASCULINO,34,2017-0029,1,02:15:00,CALLE,MOZART,MOZART y TANDIL,9,-58.48501341,-34.64742455,SD-AUTO,PEATON,AUTO
168,2017-03-07,CONDUCTOR,FEMENINO,27,2017-0030,1,08:00:00,AVENIDA,MOZART,MOZART y AU DELLEPIANE LUIS TTE. GRAL.,9,-58.47010988,-34.65872088,AUTO-PASAJEROS,AUTO,PASAJEROS
169,2017-03-11,PASAJERO_ACOMPAÑANTE,MASCULINO,70,2017-0031,1,01:30:00,CALLE,24 DE NOVIEMBRE,24 DE NOVIEMBRE y PAVON,3,-58.40997560,-34.62873635,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
170,2017-03-12,PASAJERO_ACOMPAÑANTE,FEMENINO,40,2017-0032,1,05:00:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y LOS CEDROS",8,-58.48892175,-34.68359163,AUTO-AUTO,AUTO,AUTO
171,2017-03-12,CONDUCTOR,MASCULINO,28,2017-0033,1,07:30:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GUTIERREZ, RICARDO",11,-58.52466448,-34.60325478,AUTO-AUTO,AUTO,AUTO
172,2017-03-13,PEATON,MASCULINO,43,2017-0034,1,07:50:00,CALLE,GODOY CRUZ,GODOY CRUZ 2651,14,-58.42554218,-34.57929036,PEATON-AUTO,PEATON,AUTO
173,2017-03-23,CONDUCTOR,MASCULINO,28,2017-0035,3,05:00:00,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
174,2017-03-23,PASAJERO_ACOMPAÑANTE,MASCULINO,32,2017-0035,3,05:00:00,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
175,2017-03-23,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2017-0035,3,05:00:00,AVENIDA,"ACHAVAL RODRIGUEZ, T., DR. AV.","ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
176,2017-03-29,PASAJERO_ACOMPAÑANTE,FEMENINO,20,2017-0036,2,18:00:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CAMPANA",12,-58.51452347,-34.58159762,MOTO-PASAJEROS,MOTO,PASAJEROS
177,2017-03-29,CONDUCTOR,MASCULINO,20,2017-0036,2,18:00:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CAMPANA",12,-58.51452347,-34.58159762,MOTO-PASAJEROS,MOTO,PASAJEROS
178,2017-03-31,CONDUCTOR,MASCULINO,41,2017-0037,1,03:00:00,AVENIDA,INDEPENDENCIA AV.,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-CARGAS,MOTO,CARGAS
179,2017-04-01,CONDUCTOR,FEMENINO,40,2017-0038,1,19:00:00,AVENIDA,CASTA?ARES AV.,CASTAÃ‘ARES AV. y LAUTARO,7,-58.44516857,-34.64363363,MOTO-AUTO,MOTO,AUTO
180,2017-04-03,CONDUCTOR,MASCULINO,43,2017-0040,1,09:40:00,AVENIDA,"GUIRALDES, INT.","GUIRALDES, INT. 2699",13,-58.43834197,-34.54560369,MULTIPLE,AUTO,MULTIPLE
181,2017-04-03,CONDUCTOR,MASCULINO,17,2017-0041,1,23:15:00,CALLE,"FERNANDEZ MORENO, BALDOMERO","FERNANDEZ MORENO, BALDOMERO 2186",7,-58.45485084,-34.63531854,MOTO-AUTO,MOTO,AUTO
182,2017-04-10,CONDUCTOR,MASCULINO,17,2017-0042,1,09:00:00,GRAL PAZ,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV.",14,-58.43856363223652,-34.54849605682503,MOTO-CARGAS,MOTO,CARGAS
183,2017-04-14,CONDUCTOR,MASCULINO,21,2017-0045,1,06:15:00,CALLE,NOGOYA,NOGOYA 5940,10,-58.52449285,-34.62454175,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
184,2017-04-23,CONDUCTOR,MASCULINO,37,2017-0047,1,06:30:00,AVENIDA,ARGENTINA AV.,ARGENTINA AV. y CORVALAN,8,-58.46713742,-34.67198790,MOTO-AUTO,MOTO,AUTO
185,2017-04-27,PEATON,MASCULINO,22,2017-0049,1,18:16:00,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",8,-58.43850413,-34.65554754,PEATON-PASAJEROS,PEATON,PASAJEROS
186,2017-04-28,CONDUCTOR,MASCULINO,46,2017-0050,2,11:08:08,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,9,-58.49259413657688,-34.640638622328005,MOTO-CARGAS,MOTO,CARGAS
187,2017-04-28,PASAJERO_ACOMPAÑANTE,MASCULINO,16,2017-0050,2,11:08:08,AUTOPISTA,AUTOPISTA PERITO MORENO,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,9,-58.49259413657688,-34.640638622328005,MOTO-CARGAS,MOTO,CARGAS
188,2017-05-01,CONDUCTOR,MASCULINO,33,2017-0051,1,03:47:47,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU DELLEPIANE 2400,7,-58.4755781322316,-34.66922710115247,AUTO-AUTO,AUTO,AUTO
189,2017-05-05,PEATON,FEMENINO,47,2017-0052,1,03:40:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y GOLETA SANTA CRUZ",8,-58.49413799,-34.68095739,PEATON-CARGAS,PEATON,CARGAS
190,2017-05-05,CONDUCTOR,MASCULINO,28,2017-0053,1,20:16:22,CALLE,VIEYTES,VIEYTES y VILLARINO,4,-58.37547846,-34.65326075,MOTO-CARGAS,MOTO,CARGAS
191,2017-05-07,PASAJERO_ACOMPAÑANTE,FEMENINO,20,2017-0054,1,21:00:00,AVENIDA,DE LOS CONSTITUYENTES AV.,"DE LOS CONSTITUYENTES AV. y MORAN, PEDRO",15,-58.48680218,-34.58689719,MOTO-AUTO,MOTO,AUTO
192,2017-05-09,CONDUCTOR,MASCULINO,32,2017-0055,1,08:30:00,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. 4900,12,-58.49563989,-34.57962262,AUTO-AUTO,AUTO,AUTO
193,2017-05-09,PEATON,MASCULINO,80,2017-0058,1,23:10:00,AVENIDA,CORDOBA AV.,CORDOBA AV. y LIBERTAD,1,-58.38403232,-34.59915940,PEATON-MOTO,PEATON,MOTO
194,2017-05-11,PEATON,FEMENINO,39,2017-0059,1,09:24:00,CALLE,BRASIL,BRASIL y LIMA,1,-58.38223382,-34.62693865,PEATON-PASAJEROS,PEATON,PASAJEROS
195,2017-05-13,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2017-0060,1,07:20:00,AVENIDA,ESCALADA AV.,"ESCALADA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.45966521,-34.67323292,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
196,2017-05-15,PEATON,MASCULINO,47,2017-0061,1,13:29:30,AVENIDA,PARAGUAY,PARAGUAY y CALLAO AV.,2,-58.39303911,-34.59871111,PEATON-MOTO,PEATON,MOTO
197,2017-05-15,CONDUCTOR,MASCULINO,35,2017-0062,1,16:00:00,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO-CARGAS,MOTO,CARGAS
198,2017-05-17,PEATON,FEMENINO,79,2017-0063,1,10:13:00,AVENIDA,CHILE,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON-PASAJEROS,PEATON,PASAJEROS
199,2017-05-20,PASAJERO_ACOMPAÑANTE,MASCULINO,61,2017-0064,1,05:00:00,CALLE,MAIPU,"MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS-AUTO,CARGAS,AUTO
200,2017-05-22,CICLISTA,MASCULINO,21,2017-0065,1,16:00:00,AVENIDA,SUAREZ AV.,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA-CARGAS,BICICLETA,CARGAS
201,2017-05-22,PEATON,MASCULINO,10,2017-0066,1,18:10:00,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON-PASAJEROS,PEATON,PASAJEROS
202,2017-05-23,CONDUCTOR,MASCULINO,21,2017-0067,1,02:45:00,AVENIDA,DIRECTORIO AV.,"DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.43381970,-34.62801894,MOTO-CARGAS,MOTO,CARGAS
203,2017-05-27,CONDUCTOR,MASCULINO,32,2017-0068,1,19:50:00,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
204,2017-05-29,CONDUCTOR,MASCULINO,39,2017-0069,1,14:15:00,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO-SD,MOTO,PASAJEROS
205,2017-05-30,PEATON,MASCULINO,80,2017-0070,1,13:20:00,CALLE,NUEVA YORK,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON-AUTO,PEATON,AUTO
206,2017-06-03,CONDUCTOR,MASCULINO,25,2017-0072,1,23:20:00,AVENIDA,DE LOS CONSTITUYENTES AV.,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO-AUTO,AUTO,AUTO
207,2017-06-04,CONDUCTOR,MASCULINO,19,2017-0073,1,09:00:00,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO-AUTO,MOTO,AUTO
208,2017-06-04,CICLISTA,MASCULINO,70,2017-0074,1,12:50:00,CALLE,CASCO,CASCO 133,9,-58.52567073,-34.63787791,SD-SD,AUTO,AUTO
209,2017-06-12,PEATON,MASCULINO,55,2017-0075,1,22:38:00,AVENIDA,DE MAYO AV.,DE MAYO AV. y 9 DE JULIO AV.,1,-58.38154200,-34.60906385,PEATON-MOTO,PEATON,MOTO
210,2017-06-13,PEATON,FEMENINO,30,2017-0076,1,14:50:00,AVENIDA,"CASTILLO, RAMON S., PRES. AV.","CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,PEATON-CARGAS,PEATON,CARGAS
211,2017-06-17,CONDUCTOR,FEMENINO,60,2017-0077,1,23:45:00,CALLE,FRAY JUSTO SANTAMARIA DE ORO,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO-CARGAS,MOTO,CARGAS
212,2017-06-19,CONDUCTOR,MASCULINO,33,2017-0079,1,16:26:00,CALLE,MEXICO,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO-CARGAS,MOTO,CARGAS
213,2017-06-22,PEATON,FEMENINO,95,2017-0080,1,10:15:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON-CARGAS,PEATON,CARGAS
214,2017-06-25,PEATON,MASCULINO,36,2017-0082,1,22:40:00,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON-AUTO,PEATON,AUTO
215,2017-07-04,CONDUCTOR,MASCULINO,37,2017-0083,1,00:25:00,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO-CARGAS,MOTO,CARGAS
216,2017-07-05,PEATON,FEMENINO,73,2017-0084,1,12:49:00,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON-PASAJEROS,PEATON,PASAJEROS
217,2017-07-07,PEATON,MASCULINO,84,2017-0085,1,14:15:00,AVENIDA,TACUARI,"TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON-PASAJEROS,PEATON,PASAJEROS
218,2017-07-09,PEATON,FEMENINO,30,2017-0086,1,07:30:00,AVENIDA,RIVADAVIA AV.,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON-MOTO,PEATON,MOTO
